ZipCode__c,Name,EmissionFactorUpdateYear__c,SubRegion__c,State__c,City__c,Country__c,CO2__c,N2OLbGWh__c,CH4LbGWh__c,CO2eTotalLbMWh__c,CO2eTotalLbMWhMarketBased__c,OilMix__c,HydroMix__c,WindMix__c,GeothermalMix__c,BiomassMix__c,CoalMix__c,GasMix__c,NuclearMix__c,SolarMix__c,OtherFossilFuelMix__c,OtherUnknownPurchasedFuelMix__c,OilMixMarketBased__c,HydroMixMarketBased__c,WindMixMarketBased__c,GeothermalMixMarketBased__c,BiomassMixMarketBased__c,CoalMixMarketBased__c,GasMixMarketBased__c,NuclearMixMarketBased__c,SolarMixMarketBased__c,OtherFossilFuelMixMarketBased__c,OtherFuelMixMarketBased__c,DataSource__c
43066,43066 - eGRID2016,2018,RFCW,OH,Radnor,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43067,43067 - eGRID2016,2018,RFCW,OH,Raymond,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43068,43068 - eGRID2016,2018,RFCW,OH,Reynoldsburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43069,43069 - eGRID2016,2018,RFCW,OH,,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43070,43070 - eGRID2016,2018,RFCW,OH,Rosewood,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43071,43071 - eGRID2016,2018,RFCW,OH,Saint Louisville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43072,43072 - eGRID2016,2018,RFCW,OH,Saint Paris,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43073,43073 - eGRID2016,2018,RFCW,OH,Summit Station,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43074,43074 - eGRID2016,2018,RFCW,OH,Sunbury,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43076,43076 - eGRID2016,2018,RFCW,OH,Thornville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43077,43077 - eGRID2016,2018,RFCW,OH,Unionville Center,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43078,43078 - eGRID2016,2018,RFCW,OH,Urbana,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43080,43080 - eGRID2016,2018,RFCW,OH,Utica,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43081,43081 - eGRID2016,2018,RFCW,OH,Westerville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43082,43082 - eGRID2016,2018,RFCW,OH,Westerville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43083,43083 - eGRID2016,2018,RFCW,OH,Westville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43084,43084 - eGRID2016,2018,RFCW,OH,Woodstock,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43085,43085 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43086,43086 - eGRID2016,2018,RFCW,OH,Westerville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43093,43093 - eGRID2016,2018,RFCW,OH,Newark,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43101,43101 - eGRID2016,2018,RFCW,OH,Adelphi,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43102,43102 - eGRID2016,2018,RFCW,OH,Amanda,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43103,43103 - eGRID2016,2018,RFCW,OH,Ashville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43105,43105 - eGRID2016,2018,RFCW,OH,Baltimore,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43106,43106 - eGRID2016,2018,RFCW,OH,Bloomingburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43107,43107 - eGRID2016,2018,RFCW,OH,Bremen,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43109,43109 - eGRID2016,2018,RFCW,OH,Brice,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43110,43110 - eGRID2016,2018,RFCW,OH,Canal Winchester,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43111,43111 - eGRID2016,2018,RFCW,OH,Carbon Hill,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43112,43112 - eGRID2016,2018,RFCW,OH,Carroll,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43113,43113 - eGRID2016,2018,RFCW,OH,Circleville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43115,43115 - eGRID2016,2018,RFCW,OH,Clarksburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43116,43116 - eGRID2016,2018,RFCW,OH,Commercial Point,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43117,43117 - eGRID2016,2018,RFCW,OH,Derby,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43119,43119 - eGRID2016,2018,RFCW,OH,Galloway,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43123,43123 - eGRID2016,2018,RFCW,OH,Grove City,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43125,43125 - eGRID2016,2018,RFCW,OH,Groveport,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43126,43126 - eGRID2016,2018,RFCW,OH,Harrisburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43127,43127 - eGRID2016,2018,RFCW,OH,Haydenville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43128,43128 - eGRID2016,2018,RFCW,OH,Jeffersonville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43130,43130 - eGRID2016,2018,RFCW,OH,Lancaster,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43135,43135 - eGRID2016,2018,RFCW,OH,Laurelville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43136,43136 - eGRID2016,2018,RFCW,OH,Lithopolis,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43137,43137 - eGRID2016,2018,RFCW,OH,Lockbourne,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43138,43138 - eGRID2016,2018,RFCW,OH,Logan,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43140,43140 - eGRID2016,2018,RFCW,OH,London,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43142,43142 - eGRID2016,2018,RFCW,OH,Milledgeville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43143,43143 - eGRID2016,2018,RFCW,OH,Mount Sterling,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43144,43144 - eGRID2016,2018,RFCW,OH,Murray City,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43145,43145 - eGRID2016,2018,RFCW,OH,New Holland,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43146,43146 - eGRID2016,2018,RFCW,OH,Orient,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43147,43147 - eGRID2016,2018,RFCW,OH,Pickerington,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43148,43148 - eGRID2016,2018,RFCW,OH,Pleasantville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43149,43149 - eGRID2016,2018,RFCW,OH,Rockbridge,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43150,43150 - eGRID2016,2018,RFCW,OH,Rushville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43151,43151 - eGRID2016,2018,RFCW,OH,Sedalia,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43152,43152 - eGRID2016,2018,RFCW,OH,South Bloomingville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43153,43153 - eGRID2016,2018,RFCW,OH,South Solon,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43154,43154 - eGRID2016,2018,RFCW,OH,Stoutsville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43155,43155 - eGRID2016,2018,RFCW,OH,Sugar Grove,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43156,43156 - eGRID2016,2018,RFCW,OH,Tarlton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43157,43157 - eGRID2016,2018,RFCW,OH,Thurston,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43158,43158 - eGRID2016,2018,RFCW,OH,Union Furnace,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43160,43160 - eGRID2016,2018,RFCW,OH,Washington Court House,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43162,43162 - eGRID2016,2018,RFCW,OH,West Jefferson,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43163,43163 - eGRID2016,2018,RFCW,OH,West Rushville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43164,43164 - eGRID2016,2018,RFCW,OH,Williamsport,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43194,43194 - eGRID2016,2018,RFCW,OH,,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43195,43195 - eGRID2016,2018,RFCW,OH,,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43199,43199 - eGRID2016,2018,RFCW,OH,Groveport,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43201,43201 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43202,43202 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43203,43203 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43204,43204 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43205,43205 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43206,43206 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43207,43207 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43209,43209 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43210,43210 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
43211,43211 - eGRID2016,2018,RFCW,OH,Columbus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
